Genre,TrackCount
"2008 universal fire victim, adult contemporary, barcode:0602507159085, british, classic pop and rock, classic rock, elton-john, english, glam rock, piano rock, pop, pop rock, pop",43
"chilean mambo, chilean trap, mambo, reggaeton, reggaeton chileno, reggaeton mexa",43
"contemporary r&b, hip hop, pop, pop rap, pop soul, producer tag-pharrell, soul",43
"acoustic rock, alternative rock, electropop, emo, emo pop, emo-pop, hardcore punk, pop, pop and chart, pop punk, pop rock, post-emo, power pop, punk rock, rock",43
"comedy rap, conscious hip hop, hip hop, pop rap, west coast hip hop",43
"adult contemporary, adult standards, american, big band, christmas, classic pop and rock, country, easy listening, jazz, latin, pop, rock, rock and roll, swing",43
"ballad, latin, latin ballad, latin pop, pop, pop rock",43
"canzone napoletana, neomelodico, pop rap",43
"2010s, alternative r&b, contemporary r&b, hip hop, hip hop soul, pop soul, trap soul",43
reggae,43
"alternative pop, pop, turkish pop",43
"rock, rock, rock & roll, rock and roll, singer-songwriter, singer",43
italo-disco,43
eurovision 2024 artists,43
singer-songwriter,43
"dance-pop, electropop",43
"c-pop, cantopop, chinese r&b, hip hop",43
"alternative rock, anime, j-pop, j-rock, likedis auto, pop rock, rock",43
"german, german hip hop, hip hop",43
"rock, synthpop, pop, dance, british, new wave, uk, dance-pop, english, classic pop and rock, 2008 universal fire victim",43
"hip hop, portuguese hip hop, punta, rap",43
punjabi pop,43
salsa,43
"lithuania, lithuanian, lithuanian pop, pop",43
"anime, contemporary r&b, dance-pop, j-pop, j-r&b, japan, likedis auto, pop, pop soul, qi-western releases, queer, r&b, singer-songwriter",43
"2008 universal fire victim, american, country, grand tour, honky tonk, italian trap",43
"afro adura, afrobeat, afropiano",43
"j-pop, pop rock",43
"bollywood, desi, filmi, hindi pop, lyricist",43
"hard techno, techno",43
ethiopian jazz,43
"argentine trap, trap, trap latino, urbano latino",42
"argentine trap, trap latino, trap, urbano latino",42
latin r&b,42
"album rock, beat music, blues, blues rock, britannique, british, british invasion, british rhythm & blues, classic pop and rock, classic rock, country, dance-rock, english, essentials, greatest hits, hard rock, live, mainstream rock, merseybeat, mick jagger, pop, pop rock, psychedelic pop, psychedelic rock, reggae, reino unido, rhythm & blues, rnb, rock, rock & roll, rock and roll, roots rock, some girls, strictly stereo 1964-1969, the-rolling-stones, uk",42
"dance, dance-pop, electronic, electropop, female vocal, jdanton2, los angeles, pop, sabrinafan, usa",42
"2000s, american, americain, contemporary r&b, dance, dance-pop, electro house, electropop, if you seek amy, pop, pop and chart, teen pop, urban pop, usa, y2k",42
"doom metal, hard rock, heavy metal, metal, occult rock, pop rock, progressive rock, psychedelic, psychedelic rock, rock, suecia",42
"2000s, 2010s, contemporary r&b, dance-pop, electropop, mizrahi, music for soccer moms, opera, pop, pop and chart, pop rock, rock, singer-songwriter, sober, united states",42
"brooklyn drill, east coast hip hop, english, hip hop, melodic rap, pop rap, rap, trap",42
"adult contemporary, contemporary r&b, dance-pop, electropop, pop, pop and chart, rock, soul, teen pop",42
"2008 universal fire victim, [r12065312], american, blues, classic pop and rock, country, country gospel, honky tonk, jerry lee lewis, pop, rock, rock & roll, rock and roll, rockabilly, singer-songwriter, sun box, the best of jerry lee lewis",42
"cologne, german, german indie, german pop, indie, pop, rock",42
"europop, italian pop, latin pop, pop, pop rock",42
"europop, pop rock, pop, italian pop",42
"epadunk, swedish pop",42
indie rock,42
"europop, synth-pop, edm, euro house, dance, eurodance, dance-pop",42
"k-pop, k-rock, pop rock",42
"1036, 134a, bach, bach double violin concerto, baroque, bertalan hock, c-pop, cantata, cantata 147, cantopop, classical, composer, european, german, german composer, gramophone selection, helmut walcha, latin, mass, mathauspassion, messe h-moll, motet, orchestral, organist, six, vox, wagner",42
"c-pop, chinese r&b, mandopop",42
"dance-pop, electro house, electropop, euro house, europop, inna, pop, romanian, romanian dance-pop, romanian singer",42
"romanian dance-pop, dance-pop, electropop, electro house, pop, euro house, inna, romanian, romanian singer, europop",42
"brazilian pop, dance-pop, drag queen, electropop, funk pop, pop, queer, tecnobrega",42
"bollywood, desi, desi hip hop, desi pop, hindi hip hop, hindi pop",42
"egyptian pop, khaleeji, sholawat",42
arabesk,42
"afro adura, afrobeat, afrobeats, afropiano, afropop, afroswing, amapiano",42
"afro adura, afro soul, afrobeat, afrobeats, afropiano, afropop, alte",42
"c-pop, cantopop, chinese r&b, mandopop, taiwanese pop",42
"soca, dancehall",42
hypertechno,41
"corrido, corridos belicos, corridos tumbados, musica mexicana",41
"alternative, alternative rock, emo, emo pop, hard rock, matthew edward hall, pop and chart, pop punk, post-hardcore, power pop, punk, punk rock, rock, rock opera",41
"lflores077@gmail.com, pop",41
"dembow, neoperreo, pop rap, reggaeton, trap latino",41
"death by heart attack, death by pulmonary embolism",41
"#djramon #edm #trap #dubstep #futurebass #electrohouse #deephouse, proto-punk, punk",41
"free improvisation, free jazz, jazz, proto-punk, punk",41
"alternative pop, alternative r&b, chillout, edm, electronic, experimental electronic, flumestep, future bass, glitch pop, hip hop, trap edm, uk bass, wonky",41
"country, country pop, jazz, rockabilly, soul, traditional country",41
"songwriter, soft rock, standards, synthpop, the beatles, uk, united kingdom, western classical music",41
"contemporary r&b, dance, dance-pop, electro house, electronic, latin, latin pop, pop, pop and chart, pop rap, reggaeton",41
"afro trap, moroccan pop, pop rap, rai, trap",41
"pop rap, afro trap, trap, moroccan pop, rai",41
"t-pop, thai indie pop, thai pop, thai rock",41
"alternative hardcore, alternative rock, desi hip hop, hindi hip hop, post-hardcore, punjabi hip hop",41
"post-hardcore, screamo, emo, pop punk",41
"norwegian hip hop, norwegian pop, norwegian pop rap, pop rap",41
"edm, house, tropical house",41
"drill, english, grime, hip hop, rap, trap, uk drill, uk grime",41
"argentine rock, latin rock, murga, rock",41
"dembow, latin, latin urban, reggaeton",41
"classical, hip hop, orchestra, trap",41
"politic rap, hip hop",41
"house, danish, dj",41
"c-pop, cantopop, pop punk, pop rock, punk rock, v-pop",41
"afro r&b, afrobeat, afrobeats, afropiano, afropop, alte, amapiano",41
"afro adura, afrobeat, afrobeats, afropiano, amapiano",41
"brazilian funk, funk, funk carioca, trap funk",41
"bedroom pop, dream pop, indie pop, lo-fi, psychedelic pop",41
"acid techno, hard techno, hardcore techno, industrial techno, psytrance, techno, tekno",41
"ambient, ambient techno, british, dance and electronica, dark ambient, downtempo, drone, dub techno, electronic, electronica, english, experimental, idm, techno, uk, warp",41
"ambient, new age, ambient",41
"blue-eyed soul, englisch, english, pop, schottland, scotland, scottish, singer-songwriter, soft pop, uk",40
"+australia (sydney), 1970s, 1980s, arena rock, australia, australian, australian rock, australie, australien, band, best, best rock, blues rock, blues-rock, capa, classic pop and rock, classic rock, english, glam rock, hard rock, heavy metal, metal, not acoustic, not aggressive, not electronic, not happy, not party, not sad, relaxed, rock, rock & roll, rock and roll, volts, want to listen",40
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, ambient, argentine trap, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, cuarteto, cumbia, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",40
"bhangra, desi, desi hip hop, hindi hip hop, punjabi hip hop, punjabi pop",40
"girl group, 민니, 수진, kda, 큐브엔터테인먼트, girlsband, 4th gen k-pop, 미연, 슈화, k-pop, (g)i-dle, gidle, 소연, 우기, 전소연, i-dle, idle, girl crush, k",40
"da, 큐브, (여자)아이들",40
"a filk artist, conscious hip hop, dance-pop, electro house, electronic, electropop, fergie, hip hop, pop, pop and chart, pop rap, west coast hip hop, will i am",40
"alternative metal, alternative rock, groove metal, hard alternative, heavy metal, metal, new metal, nu metal, rap metal, rock and indie",40
"4th gen k-pop, girl group, girlsband, k-pop, pop punk",40
"latin pop, latin",40
"dance, edm",40
"hip hop, pop rap, rap, rapper",40
"german hip hop, german indie, hip hop",40
"songwriter, stay awake",40
"hip hop, finnish hip hop, finnish pop",40
"2008 universal fire victim, cool jazz, disco polo, hard bop, jazz, post-bop",40
"v-pop, vietnam indie, vietnamese hip hop, vietnamese lo-fi, vinahouse",40
"covers, dutch pop, nederpop, pop",40
"contemporary r&b, french r&b, french rap, hip hop, pop urbaine",40
ostschlager,40
"make, dresch, driven by 80s anthems, drum bass, educacion, elc chritmas, electro, electronic, es lebe der punk, espanol, eurodance, every-time you and others downvote. it registers in your tags. then i remove my vote. presto! youre the only one keeping it here!, experience the classics, experimental, f to the i to the x to the m to the e, faaaaaail, fail tags, failtags, fix, fix me, fix mess, fix tags, fix your tags, fixme, fix‌me, fjord, folk, folklore, foreign language, frederic chopin, full of fail tags, funk, funk consciente, fusion, futebol, fuzzy artist, glass, gospel religious, goth, grase, greatest ever! punk & new wave: the definitive collection, groom to the gallows, gerard palaprat, has german audiobooks, healing sixes, hemi-sync, hillbilly, hip hop, hollywood hits, hot hits, http musicbrainz org release-group b2aa521d-001b-34ad-a5e9-ca310e55b254 html, http:",40
"aslı, pop, t-pop, turkish, turkish pop",40
"desi, desi hip hop, hindi hip hop",40
"desi hip hop, hindi hip hop",40
"j-pop, j-rap",40
"afrobeat, afrobeats, afropiano, afropop, azonto, hiplife",40
"afrobeats, dancehall, drill",40
"hip hop, j-pop, southern hip hop",39
"songwriter, soft rock, swinger-songwriter, usa",39
"flamenco, flamenco pop, flamenco urbano, reggaeton",39
"opm, p-pop, pop rock",39
"lovers rock, need cleanup, reggae, rock and indie",39
"hip hop, turkish hip hop, turkish pop",39
"latin, latin pop, pop, pop urbano, reggaeton",39
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, ambient, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",39
"europop, eurovision 2023 artists, finnish pop",39
"classical, german composer, composer, relative-cousin, to clean up, romantic classical",39
"argentine rock, latin alternative, latin rock, murga, rock en espanol",39
"v-pop, vietnam indie, vietnamese lo-fi",39
"indie pop, indie rock, pop, pop rock",39
"german hip hop, german indie, german pop, pop",39
"r&b, trap, soul, neo soul, contemporary r&b",39
"swedish, pop, european, rock, alternative rock, indie rock, indie, alternative",39
"make, dresch, driven by 80s anthems, drum bass, educacion, elc chritmas, electro, electronic, es lebe der punk, espanol, eurodance, every-time you and others downvote. it registers in your tags. then i remove my vote. presto! youre the only one keeping it here!, experience the classics, experimental, f to the i to the x to the m to the e, faaaaaail, fail tags, failtags, fix, fix me, fix mess, fix tags, fix your tags, fixme, fix‌me, fjord, folk, folklore, foreign language, french rap, frederic chopin, full of fail tags, fusion, futebol, fuzzy artist, glass, gospel religious, goth, grase, greatest ever! punk & new wave: the definitive collection, groom to the gallows, gerard palaprat, has german audiobooks, healing sixes, hemi-sync, hillbilly, hip hop, hollywood hits, hot hits, http musicbrainz org release-group b2aa521d-001b-34ad-a5e9-ca310e55b254 html, http:",39
"734011.jpg, i give up on the immature people in the tags here., ibiza, indie, infantil, instrumental, japan, jazz, john coltrane, josquin, jucanto, jungle, kinderchore, kinderliedjes kapiteinwinokio humo, kindly fix, kindly fixme, klaus baumgart, kpop, la grande sophie, label as artist, latin, leaving on a jet plan, legion of von, likedis auto, lil eazy-e, liturgic, live, liz, liz andrade, local music of iran, loosers that downvote fixmetags are ..., los 24 grandes exitos de la zarzuela, lounge, marilyn manson, mary j blige, mashup, meditation, mega, megafixme, mess, mess mess, mess mess mess, messy tags, meta artist, metal, michael jackson, mimicking birds, miroque, mohsen namjoo, montuno, more 70, musica, musical, my sharona, m‌ess, ncs, nederlands, new age, new generations, new generations philip glass, new wave, niroshima, nitzer ebb, no matter how long you keep voting down the fixme tag i will fight you. this should be fixed, no this is still a mess, nox, number 1, old skool of rock disc 1, oldest artist #1, oldest artist rowid, opera, orthodox, ost, papeete, pavarotti, piosenka poetycka muzyka autorska, please consider not using this for artist credits, please fix, please rename to [various artists], pop, pop urbaine, pop-rock, popular, practically all these tags are fail, progressive trance, psychobilly, psytrance, punk, punk rock, put in brackets, pzzqxnzt6snn ekrngheoblbupu-, r&b, ragga, rap, razieq, reggae, release, rename into [various artists], rhythm del mundo, rock, rock and roll, rockabilly, ronak bhatt, s.a. souvenirs, shankar jaikishan, shine 4, shwetabh sucks, ska, soft rock, sonic seducer cold hands vi, soul cargo, special purpose, special purpose artist, sprechgesang, still a mess, stop using this for artist credits period!, stop using this for artist credits you are to lazy to look-up",39
