Genres,GenreCount,TrackCount
"arabic hip hop, egyptian hip hop, egyptian pop, mahraganat | mahraganat, egyptian pop, egyptian hip hop, arabic hip hop | pop, british, uk, english, pop and chart, country | soul, 1980s, 1970s, gospel, southern soul, soul blues, soul and reggae, contemporary gospel, christmas music, smooth soul, pop-soul, memphis soul, 2008 universal fire victim",4,1
"amapiano, 3 step, afro soul | amapiano, bacardi, gqom | american, blues, funk, soul, disco, rnb, rhythm and blues, film soundtrack, rock and indie, christmas music, rhythm & blues, amapiano",3,1
"american, boom bap, g-funk, gangsta rap, gangster rap, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, old school hip hop, political hip hop, political rap, pop rap, relic inn, west coast hip hop, west coast hip-hop | hip hop, g-funk, international, west coast hip hop, g-funk, west coast hip hop, gangster rap | trip-hop, electronic, american, hip-hop, experimental, hip hop, usa, electronica, composer, americain, turntablism, trip hop, compositeur, rock and indie, experimental hip hop, instrumental hip hop, 2008 universal fire victim, mexican hip hop, latin hip hop, g-funk, gangster rap",3,1
"a filk artist, chamber pop, contemporary r&b, dance-pop, drum and bass, electropop, film soundtrack, indie, indie folk, indie pop, pop, synth-pop, synthpop | alternative, alternative dance, alternative metal, alternative progressive, alternative rock, alternative-rock, anthemic, anxious, art rock, best, britannique, british, eclectic, electronic, electropop, england, english, funk rock, funky, groovy, indie rock, male, melodic, metal, muse, neo-progressive rock, new prog, political, pop rock, producer, producteur, prog related, progressive rock, rock, rock and indie, science fiction, space, symphonic rock, synthpop, uk, united kingdom",2,1
"punk, punk rock, british, uk, english, classic pop and rock, street punk",1,1
"3 step, afro house | afro house, 3 step",2,1
"european, french pop, japanese, jazz, eurovision, world, greek folk, easy listening, folk, greek, lirics, lied, singer, classical, lieder | server name, rockabilly, rock, rock and roll, pop, death by airplane, classic pop and rock, american, pop rock, rock & roll, 2008 universal fire victim, death by plane crash",2,1
"chicha, french rap, hip hop, pop urbaine, trap | pop urbaine, french rap",2,1
"alternative pop, emo, singer-songwriter",1,1
"contemporary r&b, pop soul, soul | death by murder, gangsta rap, hip hop, west coast hip hop",2,1
"guitarist, indonesian indie, malay, malay pop, malaysia, rock, singer | malay, malay pop, malaysian pop",2,1
"cantopop, chinese hip hop | chinese hip hop, cantopop",2,1
"rai | rap, hip hop, new zealand, rai",2,1
"brazilian hip hop, brazilian trap, caribbean, kizzy, kizzy mchugh, netherlands, pop, pop rock, singer-songwriter, soul, trap, trap funk, world | brazilian hip hop, brazilian trap, trap, trap funk | brazilian trap, brazilian hip hop, trap, trap funk | brazilian trap, trap, trap funk | trap metal, horrorcore",5,1
"add release, emo rap, hip hop, melodic rap, rage, trap | brazilian hip hop, brazilian trap, trap, trap funk | brazilian trap, brazilian hip hop, trap, trap funk | brazilian trap, trap funk, trap, brazilian hip hop | latin r&b, latin indie",5,1
"crime | jazz, canadian, hard bop, bebop, vocal jazz, cool jazz, piano jazz, standards, death by kidney failure",2,1
"3 step, afro house, afro soul, afropiano, amapiano, gqom, private school piano | afro tech, afro house, 3 step, tribal house",2,1
"electronic, indie pop, indietronica, country rock, outlaw country",1,1
"agronejo, arrocha, sertanejo, sertanejo tradicional, sertanejo universitario | poetics, sertanejo, sertanejo universitario | sertanejo, sertanejo universitario",3,1
"ccm, christian, worship | christian, classical, praise & worship, religious propaganda | worship",3,1
"dark, darkwave, electronic, euphoric, experimental, gothic, witch house | darkwave, doom metal, hard rock, heavy metal, metal, occult rock, pop rock, progressive rock, psychedelic, psychedelic rock, rock, suecia, witch house",2,1
"contemporary folk, nueva cancion, uruguay, folk, singer-songwriter, latin, cantautor",1,1
"dancehall | ttrpg, add serie, dancehall",2,1
"dancehall, soca | electropop, electronic rock, dubstep, drum and bass, queer, brony, dancehall | ttrpg, add serie, dancehall",3,1
"chilean mambo, chilean trap, hard rock, punk, reggaeton chileno, sweden | chilean trap, reggaeton chileno | nuevo cancionero, nueva cancion, nuno, tango, argentina, argentinian, folclore, rock, vocal, classical, religious, folklore, female vocalists, world, latin, musica andina, folk, chilean trap, reggaeton chileno",3,1
"trance, hardcore, electronica, progressive trance, trance, progressive trance | trance, hardcore, hardstyle, trance",2,1
"french hip hop, mizrahi, opera, pop rap, trap | french rap, hip hop, pop urbaine, trap",2,1
"ostmetal, parocktikum | soca, calypso, dancehall",2,1
"bulgarian, hip hop soul, pop, rnb, sofia",1,1
"bangla pop, bollywood, desi, filmi, gaana, hindi pop, indian pop | bollywood, desi, film composer, filmi, hindi pop, sufi | bollywood, desi, filmi, hindi pop, lyricist | bollywood, desi, hindi pop, sufi | bollywood, hindi pop",5,1
"1st gen k-pop, hiphop, k-pop, kpop, kr, pop punk, pop rap, yg family | k-ballad, korean ballad",2,1
"alternative metal, alternative rock, alternative | stoner-rock, american, art rock, desert rock, garage rock revival, hard rock, nuno, rock, rock and indie, stoner metal, stoner rock",2,1
"childrens music | soca | soca, dancehall",3,1
"1 16 217528 150 13231 25894 39556 62358 75112 86121 96491 108473 122788 134485 144086 155376 166189 186497 197822, 101 moments in music, 2001 space odyssey, 2014, 2017, 21 throwback jams, 5099265803, 50cents, 80 s fresh new, [various artists], a crooner collection, absolute reggae, absolute voices, acoustic best, adam beyer, africa middle east, alirio diaz, alternative pop ballad club dance electro france chanson german trance hip-hop rnb rock music soul vocal house, ambient, andrade, andre powels, andrew york, apparently people are unable to comprehend what various artists is, armin van buuren, artist, backstreet boys, bareto, basque, beethoven, berlin school, bflaminio, billboard 1 hits, binaural beats, bioshock soundtrack, birthday, bluegrass, blues, blues rock, boot land, bravo hits, bravo hits 82, breakout artists, bring up on-par with the other spas and put this in brackets, calypso, candombe, casanovas, cdnnnow128, cdx, celtic celebration, celtic spirit vol 7, chicago, chillout, choral, christmas, classic, classical, classique, classwar karaoke, club, cobles, compilatie, compilation, country, country rock, dedicated to you vol 1, desperado, devotional, devotional buddhist chants, dfree843, die drei, do not using this for artist credits, don t rate the va artist, don t tag the va artist (yes i am aware of this irony), don t use this for artist credits you are to lazy to look-up | 734011.jpg, i give up on the immature people in the tags here., ibiza, indie, infantil, instrumental, japan, jazz, john coltrane, josquin, jucanto, jungle, khaleeji, kinderchore, kinderliedjes kapiteinwinokio humo, kindly fix, kindly fixme, klaus baumgart, kpop, la grande sophie, label as artist, latin, leaving on a jet plan, legion of von, likedis auto, lil eazy-e, liturgic, live, liz, liz andrade, local music of iran, loosers that downvote fixmetags are ..., los 24 grandes exitos de la zarzuela, lounge, marilyn manson, mary j blige, mashup, meditation, mega, megafixme, mess, mess mess, mess mess mess, messy tags, meta artist, metal, michael jackson, mimicking birds, miroque, mohsen namjoo, montuno, more 70, musica, musical, my sharona, m‌ess, ncs, nederlands, new age, new generations, new generations philip glass, new wave, niroshima, nitzer ebb, no matter how long you keep voting down the fixme tag i will fight you. this should be fixed, no this is still a mess, nox, number 1, old skool of rock disc 1, oldest artist #1, oldest artist rowid, opera, orthodox, ost, papeete, pavarotti, piosenka poetycka muzyka autorska, please consider not using this for artist credits, please fix, please rename to [various artists], pop, pop-rock, popular, practically all these tags are fail, progressive trance, psychobilly, psytrance, punk, punk rock, put in brackets, pzzqxnzt6snn ekrngheoblbupu-, r&b, ragga, rap, razieq, reggae, release, rename into [various artists], rhythm del mundo, rock, rock and roll, rockabilly, ronak bhatt, s.a. souvenirs, shankar jaikishan, shine 4, shwetabh sucks, ska, soft rock, sonic seducer cold hands vi, soul cargo, special purpose, special purpose artist, sprechgesang, still a mess, stop using this for artist credits period!, stop using this for artist credits you are to lazy to look-up | 734500 | cover | make, dont rate the va artist, dont rate the va artist ffs what, dont tag or rate the various artist, dont tag the va artist, dont tag the va artist wtf, dont use this for artist credits you are to lazy to look-up | make, dresch, driven by 80s anthems, drum bass, educacion, elc chritmas, electro, electronic, es lebe der punk, espanol, eurodance, every-time you and others downvote. it registers in your tags. then i remove my vote. presto! youre the only one keeping it here!, experience the classics, experimental, f to the i to the x to the m to the e, faaaaaail, fail tags, failtags, fix, fix me, fix mess, fix tags, fix your tags, fixme, fix‌me, fjord, folk, folklore, foreign language, frederic chopin, full of fail tags, fusion, futebol, fuzzy artist, glass, gospel religious, goth, grase, greatest ever! punk & new wave: the definitive collection, groom to the gallows, gerard palaprat, has german audiobooks, healing sixes, hemi-sync, hillbilly, hip hop, hollywood hits, hot hits, http musicbrainz org release-group b2aa521d-001b-34ad-a5e9-ca310e55b254 html, http: | make, stop using this for artist credits you are to lazy to look-up | make. ffs!, stop using this for artist credits you are to lazy to look-up | make. srsly, sunshine, tag spam, tagmess, tags, tagsmess, tango, tejano, the welcome committee, to the guy that keeps downvoting *every* tag on the va artist, trance, trikitixa, tunguska chillout grooves, ultimate love songs greatest love of all disc 1, ultimatecore, unknown, ussr ministry of culture chamber choir, va-we were first-180 hits in their original versions (2014), various, various artist | not *every* artist, various artists, venezolana, vera kaa, visions, volkstumliche musik, we ll never stop living this way a ghostly primer, why are you downvoting the mess tag? it is a mess!, why are you voting down tags that explain stuff, wireharp, world, you *should* fix your tags, you do realise that every time you downvote a fixme-tag below 0 i unvote it and that tag now permanently stays in the expanded list?, z103 5 street mix 2k7, zero t 51, zweiohr, ƒk₷m€, мелодии рождества, fixme, 嫌われ松子の歌たち | www.musik-sammler.de",11,1
"dubstep, sufi",1,1
"hip hop, mizrahi, opera",1,1
"afro adura, afro r&b, afro soul, afrobeat, afrobeats, afropiano, afropop, alte | afro adura, afrobeat, afrobeats, afropiano, afropop, afroswing, alte, amapiano",2,1
"afro r&b, afro soul, afrobeat, afrobeats, afropop, alte | afro r&b, afrobeat, afrobeats, afropop, kizomba",2,1
"c-pop, chinese indie, chinese rock, mandopop, taiwanese indie, taiwanese pop | c-pop, mandopop, taiwanese pop",2,1
"2010s, 2020s, ambient house, art pop, avant-garde pop, bubblegum bass, bubblegum pop, dance-pop, deconstructed club, electro, electroclash, electronic, electropop, europop, experimental hip hop, experimental pop, glitch, hyperpop, pc music, pop, pop punk, pop rock, synth-pop, synthpop, trance, uk | alternative pop, awful, east coast hip hop, englisch, english, hardcore hip hop, hip hop, late 2010s, lick, pop, pop rap, queer, rap, relic inn, trap | contemporary r&b, dance-pop, electropop, pop, pop rock | dance-pop, pop, the sims | edm, electro house, electronic, house | trance, electronic, synthpop, pop, electro, uk, synth-pop, electropop, glitch, dance-pop, experimental pop, pop rock, pop punk, europop, ambient house, electroclash, experimental hip hop, 2010s, bubblegum pop, bubblegum bass, pc music, deconstructed club, avant-garde pop, hyperpop, 2020s, hyperpop, art pop",6,1
